debit_memo,product,ndc,manufacturer,ask_price,received_price,Percentage Returned,Full/partial,Ask Date,Receive Date,Method,Confidence,Pharmacy Name,Status
DEL0225DBL45802,Fluticasone Propionate,45802-0222-11,Padagis Israel Pharmaceuticals Ltd,21.14,,,Full,02/06/2025,,,,RX Masters,UNMATCHED
DEL0225DBL47335,Ipratropium Bromide,47335-0706-49,Sun Pharmaceutical Industries; Inc.,8.48,,,Full,02/07/2025,,,,RX Masters,UNMATCHED
DEL0225DBL54643,Infuvite Adult Multiple Vita,54643-5649-01,Sandoz Inc,23.15,,,Full,02/06/2025,,,,RX Masters,UNMATCHED
DEL0225DBL57237,Cefadroxil,57237-0097-01,Rising Health; LLC,29.3,,,Full,02/06/2025,,,,RX Masters,UNMATCHED
DEL0225DBL59310,Qvar Redihaler,59310-0304-80,Teva Respiratory; LLC,217.59,,,Full,02/06/2025,,,,RX Masters,UNMATCHED
DEL0225DBL59310,Qvar Redihaler,59310-0302-40,Teva Respiratory; LLC,162.51,,,Full,02/06/2025,,,,RX Masters,UNMATCHED
DEL0225DBL64764,Amitiza,64764-0080-60,Takeda Pharmaceuticals America; Inc.,360.16,,,Full,02/06/2025,,,,RX Masters,UNMATCHED
DEL0225DBL65862,Amoxicillin And Clavulanat,65862-0535-75,Aurobindo Pharma Limited,9.66,,,Full,02/06/2025,,,,RX Masters,UNMATCHED
DEL0225DBL65862,Cefpodoxime Proxetil,65862-0096-20,Aurobindo Pharma Limited,128.54,,,Full,02/06/2025,,,,RX Masters,UNMATCHED
DEL0225DBL68180,Cefdinir,68180-0722-04,Lupin Pharmaceuticals; Inc.,6.22,,,Full,02/07/2025,,,,RX Masters,UNMATCHED
DEL0225DBL68180,Cefdinir,68180-0722-04,Lupin Pharmaceuticals; Inc.,6.22,,,Full,02/07/2025,,,,RX Masters,UNMATCHED
DEL0225DBL68180,Cefdinir,68180-0722-05,Lupin Pharmaceuticals; Inc.,71.09,,,Full,02/07/2025,,,,RX Masters,UNMATCHED
DEL0225DBL69097,Fenofibrate,69097-0458-05,Cipla USA Inc.,214.99,,,Full,02/06/2025,,,,RX Masters,UNMATCHED
DEL0225DBL69097,Fenofibrate,69097-0458-05,Cipla USA Inc.,214.99,,,Full,02/06/2025,,,,RX Masters,UNMATCHED
DEL0225DBL70748,Arformoterol Tartrate,70748-0175-30,Lupin Pharmaceuticals; Inc.,1146.91,,,Full,02/06/2025,,,,RX Masters,UNMATCHED
DEL0225DBL76204,Albuterol Sulfate,76204-0200-25,Ritedose Pharmaceuticals; LLC,2.5,,,Partial,02/06/2025,,,,RX Masters,UNMATCHED
DEL0225DBM00078,Azopt,00078-0722-15,Novartis Pharmaceuticals Corporation,244.44,,,Full,02/17/2025,,,,Health Choice Pharmacy,UNMATCHED
DEL0225DBM00093,Epinephrine,00093-5985-27,Teva Pharmaceuticals USA; Inc.,199.5,,,Full,02/17/2025,,,,Health Choice Pharmacy,UNMATCHED
DEL0225DBM00169,Levemir,00169-6432-10,Novo Nordisk,56.48,,,Full,02/17/2025,,,,Health Choice Pharmacy,UNMATCHED
DEL0225DBM00456,Viibryd,00456-1120-30,Allergan; Inc.,241.29,,,Full,02/17/2025,,,,Health Choice Pharmacy,UNMATCHED
DEL0225DBM00574,Tobramycin And Dexamet,00574-4031-05,Padagis US LLC,6.22,,,Full,02/17/2025,,,,Health Choice Pharmacy,UNMATCHED
DEL0225DBM00591,Lidocaine,00591-3525-30,Actavis Pharma; Inc.,213.42,,,Full,02/10/2025,,,,Health Choice Pharmacy,UNMATCHED
DEL0225DBM00781,Carbidopa; Levodopa,00781-5637-01,Sandoz Inc,93.33,,,Partial,02/17/2025,,,,Health Choice Pharmacy,UNMATCHED
DEL0225DBM16571,Nateglinide,16571-0758-09,Rising Pharmaceuticals; Inc.,0.98,,,Full,02/17/2025,,,,Health Choice Pharmacy,UNMATCHED
DEL0225DBM45802,Hydrocortisone,45802-0937-16,Padagis Israel Pharmaceuticals Ltd,28.47,,,Full,02/17/2025,,,,Health Choice Pharmacy,UNMATCHED
DEL0225DBM49884,Penicillamine,49884-0146-01,Par Pharmaceutical; Inc.,846.92,,,Full,02/24/2025,,,,Health Choice Pharmacy,UNMATCHED
DEL0225DBM65862,Cefdinir,65862-0218-60,Aurobindo Pharma Limited,36.34,,,Full,02/17/2025,,,,Health Choice Pharmacy,UNMATCHED
DEL0225DBM65862,Amoxicillin And Clavulanat,65862-0535-75,Aurobindo Pharma Limited,9.66,,,Full,02/17/2025,,,,Health Choice Pharmacy,UNMATCHED
DEL0225DBM75834,Venlafaxine Hydrochloride,75834-0218-90,Nivagen Pharmaceuticals; Inc.,678.59,,,Full,02/17/2025,,,,Health Choice Pharmacy,UNMATCHED
DEL0123CVR00093,Amoxicillin And Clavulanat,00093-8675-75,Teva Pharmaceuticals USA; Inc.,43.8,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00093,Sildenafil,00093-5341-56,Teva Pharmaceuticals USA; Inc.,944.63,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00093,Capecitabine,00093-7473-06,Teva Pharmaceuticals USA; Inc.,535.21,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00093,Tadalafil,00093-3017-65,Teva Pharmaceuticals USA; Inc.,290.46,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00093,Atomoxetine,00093-3548-56,Teva Pharmaceuticals USA; Inc.,141.86,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00093,Celecoxib,00093-7165-01,Teva Pharmaceuticals USA; Inc.,107,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00093,Rasagiline,00093-3060-56,Teva Pharmaceuticals USA; Inc.,276.45,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00093,Atenolol,00093-0753-05,Teva Pharmaceuticals USA; Inc.,28.25,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00093,Cilostazol,00093-2064-06,Teva Pharmaceuticals USA; Inc.,7.98,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00093,Venlafaxine Hydrochloride,00093-7386-56,Teva Pharmaceuticals USA; Inc.,12.08,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00115,Fenofibrate,00115-0522-02,Amneal Pharmaceuticals of New York LLC,802.23,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00228,Duloxetine,00228-2890-06,Actavis Pharma; Inc.,75.59,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00228,Duloxetine,00228-2891-03,Actavis Pharma; Inc.,40.31,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00378,Cimetidine,00378-0053-01,Mylan Pharmaceuticals Inc.,41.6,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00456,Bystolic,00456-1410-30,Allergan; Inc.,126.96,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00456,Bystolic,00456-1420-30,Allergan; Inc.,126.96,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00456,Bystolic,00456-1410-30,Allergan; Inc.,126.96,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00472,Hydrocortisone,00472-0337-30,Actavis Pharma; Inc.,3.17,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00472,Nystatin And Triamcinolon,00472-0150-15,Actavis Pharma; Inc.,42.53,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00472,Hydrocortisone,00472-0337-30,Actavis Pharma; Inc.,3.17,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00527,Chlorpromazine Hydrochl,00527-2962-37,Lannett Company; Inc.,198.86,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00527,Levothyroxine Sodium,00527-3291-46,Lannett Company; Inc.,128,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00555,Velivet,00555-9051-67,Teva Pharmaceuticals USA; Inc.,62.94,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00555,Tri-sprintec,00555-9018-58,Teva Pharmaceuticals USA; Inc.,63.96,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00555,Tri-sprintec,00555-9018-58,Teva Pharmaceuticals USA; Inc.,63.96,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00555,Tri-sprintec,00555-9018-58,Teva Pharmaceuticals USA; Inc.,63.96,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00555,Hydroxyzine Pamoate,00555-0323-04,Teva Pharmaceuticals USA; Inc.,67.49,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00591,Clobetasol Propionate,00591-4039-74,Actavis Pharma; Inc.,562.54,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00591,Tizanidine Hydrochloride,00591-2789-86,Actavis Pharma; Inc.,391.8,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00591,Tizanidine Hydrochloride,00591-2790-86,Actavis Pharma; Inc.,587.66,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00713,Desonide,00713-0661-15,Cosette Pharmaceuticals; Inc.,61.02,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00781,Amoxicillin,00781-6039-46,Sandoz Inc,2.84,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR00781,Erythromycin And Benzoyl,00781-7094-59,Sandoz Inc,315.24,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR13668,Clobetasol Propionate,13668-0569-04,Torrent Pharmaceuticals Limited,186.84,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR13668,Clobetasol Propionate,13668-0569-02,Torrent Pharmaceuticals Limited,281.82,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR13668,Olmesartan Medoxomil,13668-0249-30,Torrent Pharmaceuticals Limited,188.36,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR13668,Olmesartan Medoxomil,13668-0250-30,Torrent Pharmaceuticals Limited,167.7,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR13668,Pramipexole Dihydrochlori,13668-0091-05,Torrent Pharmaceuticals Limited,89.72,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR13668,Esomeprazole Magnesiu,13668-0155-90,Torrent Pharmaceuticals Limited,298.98,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR13668,Esomeprazole Magnesiu,13668-0154-30,Torrent Pharmaceuticals Limited,18.87,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR13668,Esomeprazole Magnesiu,13668-0154-30,Torrent Pharmaceuticals Limited,18.87,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR13668,Nebivolol,13668-0355-90,Torrent Pharmaceuticals Limited,413.74,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR16571,Diclofenac Sodium,16571-0202-06,Rising Pharma Holdings; Inc.,22.81,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR16729,Tadalafil,16729-0369-16,Accord Healthcare Inc.,4731.43,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR27241,Sildenafil Citrate,27241-0067-03,Ajanta Pharma USA Inc.,206.42,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR27241,Sildenafil,27241-0124-03,Ajanta Pharma USA Inc.,65.25,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR27241,Tolterodine Tartrate,27241-0191-30,Ajanta Pharma USA Inc.,269,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR27241,Tolterodine Tartrate,27241-0191-90,Ajanta Pharma USA Inc.,615,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR31722,Oseltamivir Phosphate,31722-0631-31,Camber Pharmaceuticals; Inc.,141.8,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR31722,Oseltamivir Phosphate,31722-0632-31,Camber Pharmaceuticals; Inc.,95.13,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR31722,Dimethyl Fumarate,31722-0657-31,Camber Pharmaceuticals; Inc.,1875.36,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR31722,Cinacalcet,31722-0105-30,Camber Pharmaceuticals; Inc.,2339.96,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR31722,Metoprolol Succinate,31722-0589-05,Camber Pharmaceuticals; Inc.,248.67,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR31722,Efavirenz,31722-0504-30,Camber Pharmaceuticals; Inc.,1005.15,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR31722,Duloxetine,31722-0582-30,Camber Pharmaceuticals; Inc.,8.45,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR31722,Lansoprazole,31722-0571-30,Camber Pharmaceuticals; Inc.,126.62,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR31722,Tolterodine Tartrate,31722-0608-30,Camber Pharmaceuticals; Inc.,53.09,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR31722,Oseltamivir Phosphate,31722-0632-31,Camber Pharmaceuticals; Inc.,95.13,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR31722,Tolterodine Tartrate,31722-0608-30,Camber Pharmaceuticals; Inc.,53.09,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR33342,Nevirapine,33342-0238-07,Macleods Pharmaceuticals Limited,706.42,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR33342,Tadalafil,33342-0268-07,Macleods Pharmaceuticals Limited,19.1,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR42043,Sumatriptan,42043-0222-09,OrchidPharma Inc,105,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR42043,Sumatriptan,42043-0220-09,OrchidPharma Inc,552,,,Partial,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR42571,Olmesartan Medoxomil,42571-0201-30,Micro Labs Limited,94,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR42571,Ranolazine,42571-0325-60,Micro Labs Limited,248,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR43547,Donepezil Hydrochloride,43547-0276-03,Solco Healthcare US; LLC,2.62,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR43598,Esomeprazole Magnesiu,43598-0510-30,Dr. Reddy's Laboratories Inc,145.74,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR43598,Fluoxetine Hydrochloride,43598-0632-30,Dr. Reddy's Laboratories Inc,239.02,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR43598,Tadalafil,43598-0575-30,Dr. Reddy's Laboratories Inc,297.8,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR43598,Finasteride,43598-0303-90,Dr. Reddy's Laboratories Inc,47.03,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR43598,Imatinib,43598-0344-90,Dr. Reddy's Laboratories Inc,149.99,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR43598,Ssd Cream,43598-0210-40,Dr. Reddy's Laboratories Inc,40.37,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR43598,Imatinib,43598-0344-90,Dr. Reddy's Laboratories Inc,149.99,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR45802,Clobetasol Propionate,45802-0925-96,Padagis Israel Pharmaceuticals Ltd,136.66,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR45802,Adapalene And Benzoyl P,45802-0846-01,Padagis Israel Pharmaceuticals Ltd,71.01,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR45802,Betamethasone Valerate,45802-0053-02,Padagis Israel Pharmaceuticals Ltd,464.51,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR45802,Estradiol Vaginal,45802-0097-35,Padagis Israel Pharmaceuticals Ltd,173,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR45963,Alosetron Hydrochloride,45963-0480-03,Actavis Pharma; Inc.,1342.93,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR45963,Ranolazine,45963-0418-06,Actavis Pharma; Inc.,338.79,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR45963,Gabapentin,45963-0556-50,Actavis Pharma; Inc.,41.56,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR47335,Memantine Hydrochloride,47335-0322-86,Sun Pharmaceutical Industries; Inc.,18.28,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR47335,Memantine Hydrochloride,47335-0322-86,Sun Pharmaceutical Industries; Inc.,18.28,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR50111,Azithromycin,50111-0788-10,Teva Pharmaceuticals USA; Inc.,54.67,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR50111,Trazodone Hydrochloride,50111-0450-02,Teva Pharmaceuticals USA; Inc.,238.94,,,Full,01/17/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR50742,Estradiol And Norethindro,50742-0658-28,Ingenus Pharmaceuticals; LLC,111,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR51660,Ezetimibe,51660-0200-05,Ohm Laboratories Inc.,225,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR51672,Acyclovir,51672-1360-01,Taro Pharmaceuticals U.S.A.; Inc.,123.15,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR51672,Betamethasone Dipropion,51672-1310-03,Taro Pharmaceuticals U.S.A.; Inc.,45.13,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR51862,Nortriptyline Hydrochloride,51862-0947-05,Mayne Pharma Inc.,247,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR51991,Imatinib Mesylate,51991-0377-33,Breckenridge Pharmaceutical; Inc.,4455.51,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR51991,Terbinafine Hydrochloride,51991-0526-01,Breckenridge Pharmaceutical; Inc.,11.17,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR51991,Imatinib Mesylate,51991-0376-90,Breckenridge Pharmaceutical; Inc.,4455.51,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR55111,Omeprazole And Sodium,55111-0363-30,Dr.Reddy's Laboratories Limited,37.58,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR55111,Clopidogrel Bisulfate,55111-0196-90,Dr.Reddy's Laboratories Limited,9.04,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR57237,Metoprolol Tartrate,57237-0102-01,Rising Health; LLC,4.6,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR57237,Metoprolol Tartrate,57237-0102-01,Rising Health; LLC,4.6,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR57237,Pioglitazone Hydrochlorid,57237-0218-60,Rising Health; LLC,275,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR57237,Cefdinir,57237-0099-60,Rising Health; LLC,66.75,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR57237,Pioglitazone,57237-0219-90,Rising Health; LLC,126.01,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR57237,Glyburide And Metformin,57237-0023-01,Rising Health; LLC,2.37,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR59651,Imatinib Mesylate,59651-0241-30,Aurobindo Pharma Limited,149.99,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR59746,Olanzapine,59746-0308-32,Jubilant Cadista Pharmaceuticals Inc,137.79,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR59746,Olanzapine,59746-0309-32,Jubilant Cadista Pharmaceuticals Inc,182.48,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR59746,Terazosin,59746-0385-10,Jubilant Cadista Pharmaceuticals Inc,127,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR59746,Tizanidine Hydrochloride,59746-0671-34,Jubilant Cadista Pharmaceuticals Inc,341.03,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR59746,Tizanidine Hydrochloride,59746-0670-34,Jubilant Cadista Pharmaceuticals Inc,269.04,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR59746,Tizanidine Hydrochloride,59746-0672-34,Jubilant Cadista Pharmaceuticals Inc,511.49,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR59746,Tizanidine Hydrochloride,59746-0670-34,Jubilant Cadista Pharmaceuticals Inc,269.04,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR59746,Tizanidine Hydrochloride,59746-0670-34,Jubilant Cadista Pharmaceuticals Inc,269.04,,,Partial,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR60505,Paroxetine,60505-0083-01,Apotex Corp.,6.79,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR60505,Paroxetine,60505-0097-04,Apotex Corp.,61.86,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR61314,Tobramycin And Dexamet,61314-0647-25,Sandoz Inc,54.61,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR62037,Potassium Chloride,62037-0560-01,Actavis Pharma; Inc.,75.43,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR62037,Potassium Chloride,62037-0560-01,Actavis Pharma; Inc.,75.43,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR62037,Cartia,62037-0600-05,Actavis Pharma; Inc.,1005.74,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR62037,Potassium Chloride,62037-0560-01,Actavis Pharma; Inc.,75.43,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR62332,Telmisartan And Hydrochl,62332-0210-30,Alembic Pharmaceuticals Inc.,38.67,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR62559,Temozolomide,62559-0922-51,ANI Pharmaceuticals; Inc.,478.12,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR62559,Ezetimibe And Simvastati,62559-0701-30,ANI Pharmaceuticals; Inc.,112.03,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR62559,Bicalutamide,62559-0890-30,ANI Pharmaceuticals; Inc.,51,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR64380,Lidocaine,64380-0789-33,Strides Pharma Science Limited,347,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR64980,Clobetasol Propionate,64980-0441-60,Rising Pharmaceuticals; Inc.,282.63,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR64980,Clobetasol Propionate,64980-0441-45,Rising Pharmaceuticals; Inc.,236.29,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR64980,Alosetron Hydrochloride,64980-0453-03,Rising Pharmaceuticals; Inc.,249.03,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR64980,Atenolol,64980-0438-01,Rising Pharmaceuticals; Inc.,8.69,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR65162,Diclofenac Sodium,65162-0911-74,Amneal Pharmaceuticals LLC,90,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR65162,Progesterone,65162-0807-10,Amneal Pharmaceuticals LLC,204.65,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR65862,Aripiprazole,65862-0665-30,Aurobindo Pharma Limited,767.1,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR65862,Aripiprazole,65862-0663-30,Aurobindo Pharma Limited,542.52,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR65862,Olmesartan Medoxomil,65862-0780-30,Aurobindo Pharma Limited,5.5,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR65862,Sildenafil,65862-0689-30,Aurobindo Pharma Limited,18.81,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR65862,Aripiprazole,65862-0666-30,Aurobindo Pharma Limited,767.1,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR65862,Aripiprazole,65862-0665-30,Aurobindo Pharma Limited,767.1,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR65862,Aripiprazole,65862-0663-30,Aurobindo Pharma Limited,542.52,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR65862,Olmesartan Medoxomil,65862-0741-30,Aurobindo Pharma Limited,3.35,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR65862,Ziprasidone Hydrochloride,65862-0702-60,Aurobindo Pharma Limited,37,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR65862,Incassia,65862-0925-85,Aurobindo Pharma Limited,108.29,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR65862,Sildenafil,65862-0690-01,Aurobindo Pharma Limited,1211,,,Full,01/19/2023,,,,Mark's Pharmacy,UNMATCHED
DEL0123CVR67877,Rabeprazole Sodium,67877-0443-30,Ascend Laboratories; LLC,13.86,,,Full,01/18/2023,,,,Mark's Pharmacy,UNMATCHED
